id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,Вероятность_Нравится скорость отработки заявок,Вероятность_Нравится качество выполнения заявки,Вероятность_Нравится качество работы сотрудников,Вероятность_Понравилось выполнение заявки,Вероятность_Вопрос решен
3890484,5,Оперативно) спасибо,1.0,0.0,0.0,0.0,0.0,0.9908433734939759,0.0,0.4370434186141906,0.007838827838827837,0.002948905109489051
3890486,5,Супер,0.0,0.0,0.0,1.0,0.0,0.08422331172220483,0.03655837379095308,0.08283469401164104,0.8718693551842079,0.1317741820526484
3890512,5,Спасибо.,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3890517,5,"Молодцы, оперативно. ",1.0,0.0,0.0,1.0,0.0,1.0,0.0029323308270676695,0.1749794649051275,0.6768651000878806,0.0
3890604,5,Вопрос решился быстро. Спасибо!,1.0,0.0,0.0,1.0,0.0,0.9630886731391587,0.0,0.050999050666509796,0.7108264592700186,0.07251813444158586
3890656,5,Спасибо 😉 ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3890678,5,Александру спасибо за объяснение причины бульканья ! ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3890716,5,спасибо! всё быстро!,1.0,0.0,0.0,1.0,0.0,0.9670992366412213,0.01,0.0,0.81,0.0
3890952,5,Спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3890985,5,Спасибо! Исправили мою ошибку,0.0,0.0,0.0,1.0,1.0,0.004695027672046077,0.006504724173629239,0.029789008793188215,0.6165592234115891,0.5683540012982428
3891095,5,мастер сделал все очень быстро и аккуратно,0.0,0.0,1.0,0.0,0.0,0.21,0.04,0.98,0.1843287055771983,0.0
3891173,5,спасибо!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3891188,5,спасибо за оперативность,1.0,0.0,0.0,0.0,0.0,0.8744274370273594,0.0,0.008196032116037923,0.21849013954824958,0.01114504947237178
3891298,5,Спасибо!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3891325,5,Очень вежливый и профессиональный мастер. Устранил все недочеты оперативно и качественно. Просто отлично. Спасибо ,1.0,0.0,1.0,1.0,0.0,0.91,0.16,0.87,0.96,0.02
3891380,5,"Иван, огромное спасибо вам ! ",0.0,0.0,1.0,1.0,0.0,0.011264742944690726,0.01491803629515494,0.5717967506220897,0.5427901718524686,0.019182159815010428
3891477,5,Среагировали за 20 минут!!!!,1.0,0.0,0.0,0.0,0.0,0.7983611135407364,0.09626591961267178,0.13097305673539897,0.19894948569194273,0.06785244267676263
3891489,5,"Спасибо специалисту Роману, который помог мне наконец-то решить мой вопрос! Очень грамотный и вежливый специалист) ",0.0,0.0,1.0,0.0,1.0,0.05289830252862671,0.0077486854122644395,0.8436167012573956,0.16642683156671928,0.6610657215290476
3891568,5,спасибо! в тот же день электрик решил проблему.,0.0,0.0,1.0,0.0,0.0,0.19633722648018803,0.05908765964365679,0.8320742065199441,0.32065500412629383,0.128739022988871
3891612,5,"Лифт и полы помыли , большое спасибо за уборку ! Ждём установку зеркал в лифтах",0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
3891740,5,спасибо!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3891850,5,да все верно. спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3891871,5,спасибо всё бистро устранили ,1.0,0.0,0.0,0.0,0.0,0.6232780990444877,0.0008176100628930811,0.0027135451881902177,0.3063449968494394,0.08672775105509574
3891943,4,"Спасибо, вроде бы стало лучше. ",0.0,1.0,0.0,0.0,1.0,0.004016805253733433,0.5714666302410802,0.020724390049609877,0.03845597657966801,0.6537655863488081
3892115,5,Спасибо большое за Вашу быструю и профессиональную помощь. ,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
3892189,5,"Все быстро, не смотря на поздний час.",1.0,0.0,0.0,0.0,0.0,0.7631069512003628,0.0,0.49068289423637496,0.0,0.0
3892247,5,Спасибо ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3892258,5,спасибо ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3892271,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3892432,5,ответ был предоставлен оперативно и в полном объеме,1.0,0.0,0.0,0.0,0.0,0.98,0.17,0.04607592907094231,0.17478451087818697,0.19
3892474,5,"Спасибо огромное,  напор стал отличным!",0.0,1.0,0.0,0.0,0.0,0.12622120494790504,0.7653874852589775,0.09719387499648882,0.2499980062279055,0.1118688158141069
3892541,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3892548,5,Спасибо) там правда все убрали и стало прям чисто) если можете еще отмыть пятна чего-то… буду очень вам признателен) возможно там нужна не только тряпка),0.0,1.0,0.0,0.0,0.0,0.05307201597304548,0.6330113545978057,0.1396742898610729,0.24184564461399907,0.06645371918706838
3892589,5,сделали,0.0,0.0,0.0,0.0,1.0,0.04333758814636091,0.003868024782760411,0.03171465152961137,0.0995798415360652,0.9221232943865822
3892591,5,Спасибо мастеру Сергею за четкую работу! ,0.0,0.0,1.0,0.0,0.0,0.06241118447145331,0.0,0.9041715489768808,0.030259488814194227,0.005894196594605808
3892629,4,"Наконец - то. Очень надеюсь, что через 2 дня он не встанет снова",0.0,0.0,0.0,1.0,0.0,0.03531794692464583,0.055324412853411234,0.20276233690997214,0.8292193415783119,0.0928784289691003
3892632,5,"Благодарим, очень оперативно!",1.0,0.0,0.0,0.0,0.0,0.85,0.11,0.16564373595420354,0.31687046342825237,0.0
3892659,5,"Быстро, мастеру большое спасибо",1.0,0.0,1.0,0.0,0.0,0.89,0.03866666666666667,0.94,0.06,0.003692870201096892
3892748,5,"Вопрос решен быстро, спасибо мастеру. Фото выполненной работы приложил и даже позвонил!",1.0,0.0,1.0,0.0,0.0,0.8918481848184818,0.03097744360902256,0.9268444986002473,0.05895315820402179,0.0
3892858,5,главное что проблема решена! спасибо!,0.0,0.0,0.0,1.0,0.0,0.0018127945755015847,0.01158127943079581,0.02052974755959127,0.9895761997471998,0.08098863756735486
3892909,5,Спасибо.. все сделали быстро .. очень вежливые сотрудники. ,1.0,0.0,1.0,0.0,0.0,0.790453808752026,0.02194127152170279,0.7228859060402685,0.23618625417762765,0.0
3892910,5,"спасибо, что решили проблему оперативно ",1.0,0.0,0.0,0.0,0.0,0.9114701854364325,0.0744519592055824,0.054872537660857444,0.09678256901418378,0.02026812551032007
3893074,5,"Оперативно, внимательно, вежливо. Спасибо. ",1.0,0.0,0.0,0.0,0.0,0.9908433734939759,0.0,0.4370434186141906,0.007838827838827837,0.002948905109489051
3893110,5,"Спасибо, всё оперативно сделали!",1.0,0.0,0.0,0.0,0.0,0.87,0.01,0.004479166666666666,0.24,0.06
3893437,5,Была распечатана бумажная квитанция.Хочу поблагодарить работника расчетного отдела за разьяснения по квитанции и как найти электронный вариант квитанции в приложение Самолет+УК,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3893476,5,"Заявка быстра принята в работу. Проблема решена. Спасибо! 
",0.0,0.0,0.0,1.0,1.0,0.00048359240069084647,0.0036312849162011152,0.048664987405541565,0.93559915362528,0.6637721755368814
3893532,5,Молодцы! Быстро! 😁,1.0,0.0,1.0,0.0,0.0,0.9381487647660842,0.01,0.5852709993048619,0.12182268429029851,0.0
3893660,5,Спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3893735,5, Спасибо большое за оперативность👍👍👍,1.0,0.0,0.0,0.0,0.0,0.9538059581180512,0.0,0.01,0.07072661793005784,0.0
3893847,5,Благодарю!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3893860,5,"Спасибо большое,всех благ и процветание вашей компании ",0.0,0.0,1.0,0.0,0.0,0.018705085288107662,0.050286352103494955,0.7619698677472904,0.312824849548371,0.02521158710517402
3893967,5,спасибо электрику,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3894014,5,Спасибо ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3894023,5,Спасибо ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3894064,5,всё грамотно по полочкам объяснил,0.0,0.0,0.0,1.0,0.0,0.1132282789133554,0.0008176100628930811,0.009383810603870158,0.9265001668463292,0.01672775105509575
3894130,5,благодарю за быстро и качественно оказанную услугу,1.0,1.0,0.0,0.0,0.0,0.99,0.6523256940529842,0.01,0.0,0.0
3894191,5,Спасибо за оперативное решение вопроса! ,1.0,0.0,0.0,0.0,0.0,0.7250474181751264,0.12952204480003887,0.04528320386320055,0.08652725283424356,0.20448009697974429
3894264,5,Спасибо ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3894294,5,Спасибо ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3894326,5,"Огромное спасибо, быстро и качественно ",1.0,1.0,0.0,0.0,0.0,0.89,0.8964412660413003,0.037319985733467606,0.028260353994212263,0.0
3894383,5,спасибо,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3894419,5,Спасибо большое за оперативность ,1.0,0.0,0.0,0.0,0.0,0.9538059581180512,0.0,0.01,0.07072661793005784,0.0
3894423,5,Спасибо большое! ,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
3894439,5,спасибо! ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3894440,5,спасибо за ремонт!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3894680,5,благодарю менеджера Татьяну ,0.0,0.0,1.0,0.0,0.0,0.003636166838082018,0.012670338097836315,0.9209806244713259,0.0820980668778813,0.03594349326179533
3894684,5,благодарю менеджера ,0.0,0.0,1.0,0.0,0.0,0.003636166838082018,0.012670338097836315,0.9209806244713259,0.0820980668778813,0.03594349326179533
3894714,5,сотрудники молодцы!,0.0,0.0,1.0,1.0,0.0,0.3390213402911469,0.07331357228180778,0.5560931302892721,0.7813481122116408,0.28634375396802647
3894876,5,Большое спасибо ,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
3894890,5,Большое спасибо ,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
3894893,5,оперативно и качественно! браво!,1.0,1.0,0.0,0.0,0.0,0.93,0.6869981796812291,0.17879118412943068,0.4626169362702198,0.0
3894902,5,Спасибо огромное! Оперативно и качественно решили проблему! ,1.0,1.0,0.0,0.0,0.0,0.99,0.721604938271605,0.09856694687943075,0.12360502615726233,0.008977777777777777
3894919,5,сделали,0.0,0.0,0.0,0.0,1.0,0.04333758814636091,0.003868024782760411,0.03171465152961137,0.0995798415360652,0.9221232943865822
3894947,5,Спасибо!,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3895024,5,спасибо за оперативность,1.0,0.0,0.0,0.0,0.0,0.8744274370273594,0.0,0.008196032116037923,0.21849013954824958,0.01114504947237178
3895042,5,"Поднималась сегодня с утра, запаха нет совсем. Спасибо большое ",0.0,1.0,0.0,0.0,0.0,0.0032444435075292847,0.7155359907602933,0.05457308763026899,0.30017105284009604,0.017348006235318923
3895051,5,"Специалист проконсультировал, сориентировал по срокам.",0.0,0.0,1.0,0.0,0.0,0.005900114918217315,0.008857786298963697,0.9002145627917489,0.10360417346755217,0.06565917835119987
3895064,5,"спасибо, быстро и качественно. ",1.0,1.0,0.0,0.0,0.0,0.99,0.6523256940529842,0.01,0.0,0.0
3895084,5,Спасибо ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3895126,5,спасибо. ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3895181,5,Спасибо за оперативность 💫💫💫,1.0,0.0,0.0,0.0,0.0,0.8744274370273594,0.0,0.008196032116037923,0.21849013954824958,0.01114504947237178
3895221,5,Все отлично! Спасибо ,0.0,0.0,0.0,1.0,0.0,0.0,0.3843520096306279,0.0019496712763545673,0.9983412140575081,0.004439560439560441
3895423,5,"Спасибо, большое!!!",0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
3895493,5,Спасибо  большое ! ,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
3895519,5,Быстро и оперативно ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.027104493779930284,0.02,0.0
3895561,5,Спасибо ,0.0,0.0,0.0,1.0,0.0,0.0438162598207576,0.09322277027543978,0.2583155337928588,0.7870979738756239,0.3543500275672465
3895566,5,все отлично,0.0,0.0,0.0,1.0,0.0,0.0,0.3843520096306279,0.0019496712763545673,0.9983412140575081,0.004439560439560441
3895624,5,Оперативно. Пока работает ,1.0,0.0,0.0,0.0,0.0,0.96,0.05,0.01685326738609113,0.24,0.0
3895634,5,"Лика, спасибо Вам за оперативный ответ и подробные разъяснения по работе с приложением! ",0.0,1.0,0.0,0.0,1.0,0.05375692805603099,0.6731848497030671,0.06846334173793614,0.23948661792934745,0.7907658986356314
3895642,5,Спасибо большое ,0.0,0.0,0.0,1.0,0.0,0.1676250842502003,0.49498784286336317,0.21058381111952676,0.7466197221231732,0.3412016081975945
3895794,5,Отличный сотрудник ,0.0,0.0,1.0,0.0,0.0,0.01039663179864879,0.019878318153453853,0.8702853058224601,0.14115503022931075,0.0780582657480277
3895805,5,Спасибо Мастеру Олегу!,0.0,0.0,1.0,0.0,0.0,0.03161787153589125,0.017547287419202598,0.9092917391827724,0.10155625003927662,0.08413908989018137
3895874,5,"Для точной оценки нужно пережить зиму и понять, лучше стало или нет",0.0,1.0,0.0,0.0,1.0,0.004016805253733433,0.5714666302410802,0.020724390049609877,0.03845597657966801,0.6537655863488081
3895925,5,"Спасибо большое за оперативность!)👍 Уже оценили песочек - очень хороший, чистый))) Дети были очень рады что в песочнице достаточное количество песка!)) 🤗",1.0,1.0,0.0,1.0,0.0,0.93,0.68,0.11,0.7783412140575081,0.0
3896179,5,Быстро.Качественно.,1.0,1.0,0.0,0.0,0.0,0.99,0.6523256940529842,0.01,0.0,0.0
3896191,5,Спасибо большое всё решили быстро!,1.0,0.0,0.0,0.0,0.0,0.9085496183206107,0.03,0.005489361702127659,0.19687046342825237,0.008977777777777777
